id,name,score1,score2
8859,Student_8859,86,69
8860,Student_8860,80,95
8861,Student_8861,61,87
8862,Student_8862,50,70
8863,Student_8863,96,75
8864,Student_8864,64,78
8865,Student_8865,74,90
8866,Student_8866,72,85
8867,Student_8867,84,78
8868,Student_8868,76,87
8869,Student_8869,92,98
8870,Student_8870,84,65
8871,Student_8871,60,77
8872,Student_8872,59,96
8873,Student_8873,99,77
8874,Student_8874,100,71
8875,Student_8875,100,82
8876,Student_8876,63,82
8877,Student_8877,76,81
8878,Student_8878,87,81
8879,Student_8879,94,66
8880,Student_8880,56,67
8881,Student_8881,77,81
8882,Student_8882,95,86
8883,Student_8883,79,95
8884,Student_8884,55,97
8885,Student_8885,81,71
8886,Student_8886,81,81
8887,Student_8887,96,70
8888,Student_8888,51,64
8889,Student_8889,74,68
8890,Student_8890,74,63
8891,Student_8891,79,58
8892,Student_8892,94,81
8893,Student_8893,53,60
8894,Student_8894,56,90
8895,Student_8895,92,93
8896,Student_8896,53,91
8897,Student_8897,53,93
8898,Student_8898,56,93
8899,Student_8899,67,59
8900,Student_8900,91,91
8901,Student_8901,94,76
8902,Student_8902,94,59
8903,Student_8903,66,68
8904,Student_8904,85,62
8905,Student_8905,80,97
8906,Student_8906,89,66
8907,Student_8907,50,91
8908,Student_8908,85,60
8909,Student_8909,54,50
8910,Student_8910,85,58
8911,Student_8911,61,76
8912,Student_8912,83,88
8913,Student_8913,51,78
8914,Student_8914,81,58
8915,Student_8915,86,100
8916,Student_8916,79,67
8917,Student_8917,79,60
8918,Student_8918,52,86
8919,Student_8919,82,81
8920,Student_8920,80,60
8921,Student_8921,92,60
8922,Student_8922,87,96
8923,Student_8923,76,57
8924,Student_8924,82,73
8925,Student_8925,79,80
8926,Student_8926,72,72
8927,Student_8927,87,57
8928,Student_8928,54,73
8929,Student_8929,76,59
8930,Student_8930,92,50
8931,Student_8931,96,87
8932,Student_8932,94,57
8933,Student_8933,52,65
8934,Student_8934,52,96
8935,Student_8935,98,51
8936,Student_8936,71,61
8937,Student_8937,56,60
8938,Student_8938,55,67
8939,Student_8939,83,88
8940,Student_8940,74,98
8941,Student_8941,52,91
8942,Student_8942,72,80
8943,Student_8943,73,66
8944,Student_8944,65,82
8945,Student_8945,65,92
8946,Student_8946,57,78
8947,Student_8947,68,88
8948,Student_8948,57,63
8949,Student_8949,58,50
8950,Student_8950,80,59
8951,Student_8951,53,60
8952,Student_8952,54,96
8953,Student_8953,68,78
8954,Student_8954,75,99
8955,Student_8955,91,59
8956,Student_8956,56,92
8957,Student_8957,89,51
8958,Student_8958,53,63
8959,Student_8959,74,62
8960,Student_8960,80,98
8961,Student_8961,63,58
8962,Student_8962,51,64
8963,Student_8963,94,76
8964,Student_8964,67,91
8965,Student_8965,69,85
8966,Student_8966,94,84
8967,Student_8967,63,52
8968,Student_8968,70,92
8969,Student_8969,64,63
8970,Student_8970,51,90
8971,Student_8971,63,79
8972,Student_8972,62,72
8973,Student_8973,54,91
8974,Student_8974,78,83
8975,Student_8975,98,79
8976,Student_8976,53,81
8977,Student_8977,84,92
8978,Student_8978,70,54
8979,Student_8979,95,89
8980,Student_8980,98,81
8981,Student_8981,55,69
8982,Student_8982,70,85
8983,Student_8983,91,95
8984,Student_8984,65,66
8985,Student_8985,66,70
8986,Student_8986,73,94
8987,Student_8987,52,95
8988,Student_8988,66,62
8989,Student_8989,62,59
8990,Student_8990,86,76
8991,Student_8991,63,91
8992,Student_8992,97,51
8993,Student_8993,76,66
8994,Student_8994,92,96
8995,Student_8995,74,77
8996,Student_8996,65,54
8997,Student_8997,90,56
8998,Student_8998,87,67
8999,Student_8999,51,86
9000,Student_9000,60,84
9001,Student_9001,93,66
9002,Student_9002,61,69
9003,Student_9003,79,71
9004,Student_9004,96,81
9005,Student_9005,97,66
9006,Student_9006,71,63
9007,Student_9007,61,99
9008,Student_9008,81,78
9009,Student_9009,55,60
9010,Student_9010,83,62
9011,Student_9011,57,71
9012,Student_9012,95,76
9013,Student_9013,80,82
9014,Student_9014,86,56
9015,Student_9015,76,62
9016,Student_9016,88,68
9017,Student_9017,65,68
9018,Student_9018,75,52
9019,Student_9019,79,72
9020,Student_9020,87,78
9021,Student_9021,83,53
9022,Student_9022,62,90
9023,Student_9023,95,90
9024,Student_9024,65,99
9025,Student_9025,83,96
9026,Student_9026,70,88
9027,Student_9027,61,57
9028,Student_9028,54,78
9029,Student_9029,79,50
9030,Student_9030,87,83
9031,Student_9031,71,98
9032,Student_9032,85,75
9033,Student_9033,59,61
9034,Student_9034,95,92
9035,Student_9035,73,66
9036,Student_9036,78,76
9037,Student_9037,69,96
9038,Student_9038,69,68
9039,Student_9039,94,55
9040,Student_9040,52,97
9041,Student_9041,50,68
9042,Student_9042,57,69
9043,Student_9043,57,76
9044,Student_9044,92,95
9045,Student_9045,65,59
9046,Student_9046,66,65
9047,Student_9047,91,100
9048,Student_9048,62,72
9049,Student_9049,98,86
9050,Student_9050,95,97
9051,Student_9051,83,63
9052,Student_9052,67,55
9053,Student_9053,62,69
9054,Student_9054,62,64
9055,Student_9055,84,90
9056,Student_9056,82,83
9057,Student_9057,95,95
9058,Student_9058,54,90
9059,Student_9059,50,50
9060,Student_9060,69,89
9061,Student_9061,61,66
9062,Student_9062,66,78
9063,Student_9063,76,94
9064,Student_9064,97,78
9065,Student_9065,88,98
9066,Student_9066,74,83
9067,Student_9067,69,51
9068,Student_9068,66,67
9069,Student_9069,57,53
9070,Student_9070,72,70
9071,Student_9071,55,97
9072,Student_9072,81,80
9073,Student_9073,85,80
9074,Student_9074,90,74
9075,Student_9075,62,69
9076,Student_9076,64,57
9077,Student_9077,99,99
9078,Student_9078,89,84
9079,Student_9079,56,85
9080,Student_9080,91,53
9081,Student_9081,100,79
9082,Student_9082,50,87
9083,Student_9083,97,99
9084,Student_9084,93,65
9085,Student_9085,72,92
9086,Student_9086,99,59
9087,Student_9087,100,69
9088,Student_9088,91,99
9089,Student_9089,69,69
9090,Student_9090,55,89
9091,Student_9091,56,81
9092,Student_9092,85,90
9093,Student_9093,56,90
9094,Student_9094,61,78
9095,Student_9095,96,56
9096,Student_9096,69,85
9097,Student_9097,69,97
9098,Student_9098,61,53
9099,Student_9099,81,86
9100,Student_9100,79,51
9101,Student_9101,97,76
9102,Student_9102,61,57
9103,Student_9103,87,88
9104,Student_9104,53,96
9105,Student_9105,56,96
9106,Student_9106,84,85
9107,Student_9107,86,54
9108,Student_9108,93,69
9109,Student_9109,65,55
9110,Student_9110,87,86
9111,Student_9111,77,75
9112,Student_9112,84,81
9113,Student_9113,87,71
9114,Student_9114,85,95
9115,Student_9115,78,60
9116,Student_9116,94,56
9117,Student_9117,100,91
9118,Student_9118,61,80
9119,Student_9119,82,66
9120,Student_9120,62,92
9121,Student_9121,70,84
9122,Student_9122,91,69
9123,Student_9123,94,59
9124,Student_9124,50,76
9125,Student_9125,90,94
9126,Student_9126,94,59
9127,Student_9127,56,82
9128,Student_9128,63,57
9129,Student_9129,85,65
9130,Student_9130,52,90
9131,Student_9131,55,74
9132,Student_9132,80,54
9133,Student_9133,83,66
9134,Student_9134,100,86
9135,Student_9135,54,77
9136,Student_9136,80,96
9137,Student_9137,53,89
9138,Student_9138,66,78
9139,Student_9139,61,82
9140,Student_9140,74,61
9141,Student_9141,78,54
9142,Student_9142,72,69
9143,Student_9143,90,86
9144,Student_9144,87,93
9145,Student_9145,79,68
9146,Student_9146,96,61
9147,Student_9147,71,56
9148,Student_9148,76,75
9149,Student_9149,79,73
9150,Student_9150,54,90
9151,Student_9151,55,55
9152,Student_9152,75,94
9153,Student_9153,69,71
9154,Student_9154,71,97
9155,Student_9155,91,75
9156,Student_9156,76,100
9157,Student_9157,80,70
9158,Student_9158,74,96
9159,Student_9159,91,78
9160,Student_9160,93,99
9161,Student_9161,59,56
9162,Student_9162,93,52
9163,Student_9163,100,89
9164,Student_9164,75,88
9165,Student_9165,97,89
9166,Student_9166,88,73
9167,Student_9167,61,67
9168,Student_9168,82,96
9169,Student_9169,58,94
9170,Student_9170,57,56
9171,Student_9171,85,52
9172,Student_9172,64,51
9173,Student_9173,92,60
9174,Student_9174,79,70
9175,Student_9175,67,55
9176,Student_9176,70,69
9177,Student_9177,75,77
9178,Student_9178,59,87
9179,Student_9179,73,67
9180,Student_9180,57,62
9181,Student_9181,50,93
9182,Student_9182,59,75
9183,Student_9183,73,50
9184,Student_9184,84,89
9185,Student_9185,60,98
9186,Student_9186,96,86
9187,Student_9187,60,100
9188,Student_9188,58,73
9189,Student_9189,59,100
9190,Student_9190,54,58
9191,Student_9191,99,70
9192,Student_9192,72,78
9193,Student_9193,69,81
9194,Student_9194,67,88
9195,Student_9195,81,70
9196,Student_9196,94,85
9197,Student_9197,69,56
9198,Student_9198,65,89
9199,Student_9199,60,73
9200,Student_9200,56,67
9201,Student_9201,86,60
9202,Student_9202,57,75
9203,Student_9203,87,80
9204,Student_9204,57,86
9205,Student_9205,71,92
9206,Student_9206,63,98
9207,Student_9207,88,84
9208,Student_9208,80,68
9209,Student_9209,87,57
9210,Student_9210,64,98
9211,Student_9211,77,62
9212,Student_9212,74,58
9213,Student_9213,64,98
9214,Student_9214,94,54
9215,Student_9215,53,63
9216,Student_9216,60,54
9217,Student_9217,55,74
9218,Student_9218,58,78
9219,Student_9219,87,81
9220,Student_9220,65,91
9221,Student_9221,53,63
9222,Student_9222,75,50
9223,Student_9223,81,71
9224,Student_9224,53,75
9225,Student_9225,51,64
9226,Student_9226,59,95
9227,Student_9227,63,84
9228,Student_9228,84,70
9229,Student_9229,79,63
9230,Student_9230,91,69
9231,Student_9231,99,83
9232,Student_9232,80,62
9233,Student_9233,92,96
9234,Student_9234,72,70
9235,Student_9235,81,65
9236,Student_9236,89,98
9237,Student_9237,80,58
9238,Student_9238,69,72
9239,Student_9239,99,54
9240,Student_9240,84,59
9241,Student_9241,53,60
9242,Student_9242,64,74
9243,Student_9243,52,65
9244,Student_9244,52,85
9245,Student_9245,50,88
9246,Student_9246,54,65
9247,Student_9247,66,86
9248,Student_9248,62,71
9249,Student_9249,89,50
9250,Student_9250,54,61
9251,Student_9251,76,57
9252,Student_9252,85,72
9253,Student_9253,89,61
9254,Student_9254,57,84
9255,Student_9255,76,68
9256,Student_9256,56,52
9257,Student_9257,77,51
9258,Student_9258,87,75
9259,Student_9259,72,80
9260,Student_9260,81,96
9261,Student_9261,57,77
9262,Student_9262,69,87
9263,Student_9263,98,100
9264,Student_9264,53,69
9265,Student_9265,57,54
9266,Student_9266,99,79
9267,Student_9267,100,58
9268,Student_9268,89,90
9269,Student_9269,57,96
9270,Student_9270,53,93
9271,Student_9271,80,71
9272,Student_9272,65,93
9273,Student_9273,64,84
9274,Student_9274,87,81
9275,Student_9275,64,87
9276,Student_9276,76,91
9277,Student_9277,84,59
9278,Student_9278,84,79
9279,Student_9279,77,77
9280,Student_9280,94,62
9281,Student_9281,89,82
9282,Student_9282,77,57
9283,Student_9283,65,87
9284,Student_9284,60,94
9285,Student_9285,53,94
9286,Student_9286,70,62
9287,Student_9287,81,83
9288,Student_9288,71,94
9289,Student_9289,86,92
9290,Student_9290,98,69
9291,Student_9291,93,59
9292,Student_9292,98,73
9293,Student_9293,76,100
9294,Student_9294,97,70
9295,Student_9295,60,95
9296,Student_9296,70,75
9297,Student_9297,78,90
9298,Student_9298,93,95
9299,Student_9299,97,81
9300,Student_9300,93,95
9301,Student_9301,58,85
9302,Student_9302,58,77
9303,Student_9303,95,64
9304,Student_9304,58,67
9305,Student_9305,58,50
9306,Student_9306,74,86
9307,Student_9307,98,95
9308,Student_9308,96,58
9309,Student_9309,95,99
9310,Student_9310,84,85
9311,Student_9311,83,63
9312,Student_9312,78,57
9313,Student_9313,63,83
9314,Student_9314,55,74
9315,Student_9315,58,70
9316,Student_9316,56,84
9317,Student_9317,74,60
9318,Student_9318,67,85
9319,Student_9319,61,90
9320,Student_9320,69,52
9321,Student_9321,79,85
9322,Student_9322,81,81
9323,Student_9323,90,87
9324,Student_9324,52,69
9325,Student_9325,83,89
9326,Student_9326,100,87
9327,Student_9327,52,53
9328,Student_9328,52,64
9329,Student_9329,75,53
9330,Student_9330,50,93
9331,Student_9331,52,50
9332,Student_9332,70,85
9333,Student_9333,93,92
9334,Student_9334,87,59
9335,Student_9335,67,97
9336,Student_9336,94,51
9337,Student_9337,88,56
9338,Student_9338,72,99
9339,Student_9339,83,58
9340,Student_9340,58,95
9341,Student_9341,93,89
9342,Student_9342,63,99
9343,Student_9343,83,79
9344,Student_9344,76,77
9345,Student_9345,65,71
9346,Student_9346,72,53
9347,Student_9347,91,93
9348,Student_9348,68,91
9349,Student_9349,95,58
9350,Student_9350,74,99
9351,Student_9351,65,51
9352,Student_9352,60,66
9353,Student_9353,96,78
9354,Student_9354,89,91
9355,Student_9355,67,87
9356,Student_9356,54,60
9357,Student_9357,50,73
9358,Student_9358,82,79
9359,Student_9359,83,59
9360,Student_9360,89,51
9361,Student_9361,62,92
9362,Student_9362,65,70
9363,Student_9363,54,82
9364,Student_9364,61,93
9365,Student_9365,52,94
9366,Student_9366,92,63
9367,Student_9367,64,68
9368,Student_9368,70,55
9369,Student_9369,56,76
9370,Student_9370,62,74
9371,Student_9371,82,51
9372,Student_9372,53,92
9373,Student_9373,77,61
9374,Student_9374,74,81
9375,Student_9375,55,65
9376,Student_9376,94,82
9377,Student_9377,99,95
9378,Student_9378,68,59
9379,Student_9379,54,53
9380,Student_9380,54,84
9381,Student_9381,93,59
9382,Student_9382,91,61
9383,Student_9383,58,81
9384,Student_9384,76,87
9385,Student_9385,92,52
9386,Student_9386,55,96
9387,Student_9387,74,99
9388,Student_9388,85,55
9389,Student_9389,53,75
9390,Student_9390,74,98
9391,Student_9391,51,94
9392,Student_9392,56,90
9393,Student_9393,50,94
9394,Student_9394,55,72
9395,Student_9395,85,95
9396,Student_9396,56,82
9397,Student_9397,81,77
9398,Student_9398,62,66
9399,Student_9399,93,53
9400,Student_9400,88,90
9401,Student_9401,54,66
9402,Student_9402,94,93
9403,Student_9403,73,52
9404,Student_9404,70,65
9405,Student_9405,77,77
9406,Student_9406,91,84
9407,Student_9407,57,64
9408,Student_9408,71,71
9409,Student_9409,77,74
9410,Student_9410,89,58
9411,Student_9411,98,92
9412,Student_9412,88,79
9413,Student_9413,78,62
9414,Student_9414,71,88
9415,Student_9415,96,64
9416,Student_9416,75,86
9417,Student_9417,71,81
9418,Student_9418,54,91
9419,Student_9419,75,81
9420,Student_9420,99,56
9421,Student_9421,63,75
9422,Student_9422,86,78
9423,Student_9423,72,76
9424,Student_9424,94,57
9425,Student_9425,52,92
9426,Student_9426,80,91
9427,Student_9427,68,57
9428,Student_9428,70,84
9429,Student_9429,99,98
9430,Student_9430,72,96
9431,Student_9431,80,92
9432,Student_9432,56,73
9433,Student_9433,65,75
9434,Student_9434,91,90
9435,Student_9435,93,56
9436,Student_9436,50,58
9437,Student_9437,53,67
9438,Student_9438,61,71
9439,Student_9439,84,63
9440,Student_9440,98,97
9441,Student_9441,53,93
9442,Student_9442,65,66
9443,Student_9443,93,50
9444,Student_9444,77,90
9445,Student_9445,50,79
9446,Student_9446,85,58
9447,Student_9447,82,50
9448,Student_9448,77,84
9449,Student_9449,55,63
9450,Student_9450,87,69
9451,Student_9451,86,76
9452,Student_9452,55,51
9453,Student_9453,80,88
9454,Student_9454,56,67
9455,Student_9455,82,69
9456,Student_9456,74,88
9457,Student_9457,70,83
9458,Student_9458,79,59
9459,Student_9459,93,89
9460,Student_9460,64,66
9461,Student_9461,64,96
9462,Student_9462,59,93
9463,Student_9463,68,54
9464,Student_9464,77,72
9465,Student_9465,93,64
9466,Student_9466,73,92
9467,Student_9467,60,51
9468,Student_9468,50,85
9469,Student_9469,91,58
9470,Student_9470,100,85
9471,Student_9471,65,90
9472,Student_9472,78,53
9473,Student_9473,88,86
9474,Student_9474,57,67
9475,Student_9475,54,92
9476,Student_9476,62,77
9477,Student_9477,98,95
9478,Student_9478,89,86
9479,Student_9479,68,75
9480,Student_9480,63,80
9481,Student_9481,81,70
9482,Student_9482,50,72
9483,Student_9483,82,60
9484,Student_9484,57,65
9485,Student_9485,50,97
9486,Student_9486,59,72
9487,Student_9487,61,91
9488,Student_9488,89,70
9489,Student_9489,63,94
9490,Student_9490,89,70
9491,Student_9491,82,90
9492,Student_9492,83,51
9493,Student_9493,57,74
9494,Student_9494,73,65
9495,Student_9495,86,81
9496,Student_9496,98,87
9497,Student_9497,85,57
9498,Student_9498,55,97
9499,Student_9499,80,96
9500,Student_9500,74,84
9501,Student_9501,61,67
9502,Student_9502,96,51
9503,Student_9503,72,94
9504,Student_9504,97,81
9505,Student_9505,57,96
9506,Student_9506,59,55
9507,Student_9507,69,96
9508,Student_9508,85,96
9509,Student_9509,69,74
9510,Student_9510,79,86
9511,Student_9511,57,52
9512,Student_9512,91,79
9513,Student_9513,61,96
9514,Student_9514,98,81
9515,Student_9515,92,52
9516,Student_9516,67,78
9517,Student_9517,80,55
9518,Student_9518,94,84
9519,Student_9519,80,60
9520,Student_9520,52,84
9521,Student_9521,67,53
9522,Student_9522,73,66
9523,Student_9523,71,79
9524,Student_9524,60,57
9525,Student_9525,75,81
9526,Student_9526,73,89
9527,Student_9527,70,99
9528,Student_9528,97,95
9529,Student_9529,80,55
9530,Student_9530,94,96
9531,Student_9531,65,67
9532,Student_9532,88,84
9533,Student_9533,97,77
9534,Student_9534,86,53
9535,Student_9535,53,58
9536,Student_9536,61,94
9537,Student_9537,82,58
9538,Student_9538,51,99
9539,Student_9539,64,73
9540,Student_9540,55,66
9541,Student_9541,82,50
9542,Student_9542,80,52
9543,Student_9543,52,77
9544,Student_9544,83,73
9545,Student_9545,90,96
9546,Student_9546,79,83
9547,Student_9547,61,100
9548,Student_9548,67,90
9549,Student_9549,51,91
9550,Student_9550,58,78
9551,Student_9551,78,79
9552,Student_9552,62,57
9553,Student_9553,56,96
9554,Student_9554,55,72
9555,Student_9555,69,97
9556,Student_9556,60,100
9557,Student_9557,54,93
9558,Student_9558,73,64
9559,Student_9559,91,88
9560,Student_9560,90,93
9561,Student_9561,75,56
9562,Student_9562,58,63
9563,Student_9563,99,51
9564,Student_9564,72,66
9565,Student_9565,97,76
9566,Student_9566,93,100
9567,Student_9567,80,71
9568,Student_9568,79,71
9569,Student_9569,59,84
9570,Student_9570,67,67
9571,Student_9571,50,75
9572,Student_9572,53,58
9573,Student_9573,71,79
9574,Student_9574,72,73
9575,Student_9575,55,66
9576,Student_9576,93,65
9577,Student_9577,81,66
9578,Student_9578,52,64
9579,Student_9579,85,57
9580,Student_9580,54,81
9581,Student_9581,90,57
9582,Student_9582,79,93
9583,Student_9583,74,80
9584,Student_9584,99,79
9585,Student_9585,97,94
9586,Student_9586,85,55
9587,Student_9587,63,52
9588,Student_9588,61,93
9589,Student_9589,51,96
9590,Student_9590,98,70
9591,Student_9591,58,69
9592,Student_9592,67,88
9593,Student_9593,62,63
9594,Student_9594,61,81
9595,Student_9595,64,65
9596,Student_9596,70,65
9597,Student_9597,96,80
9598,Student_9598,62,52
9599,Student_9599,87,100
9600,Student_9600,81,61
9601,Student_9601,65,55
9602,Student_9602,75,75
9603,Student_9603,68,73
9604,Student_9604,69,72
9605,Student_9605,67,86
9606,Student_9606,76,50
9607,Student_9607,70,88
9608,Student_9608,90,95
9609,Student_9609,56,58
9610,Student_9610,62,93
9611,Student_9611,68,74
9612,Student_9612,82,70
9613,Student_9613,56,95
9614,Student_9614,84,56
9615,Student_9615,55,89
9616,Student_9616,51,86
9617,Student_9617,74,98
9618,Student_9618,73,51
9619,Student_9619,89,82
9620,Student_9620,68,87
9621,Student_9621,52,90
9622,Student_9622,77,52
9623,Student_9623,72,60
9624,Student_9624,69,92
9625,Student_9625,61,82
9626,Student_9626,100,74
9627,Student_9627,69,57
9628,Student_9628,74,96
9629,Student_9629,97,95
9630,Student_9630,90,75
9631,Student_9631,64,75
9632,Student_9632,99,76
9633,Student_9633,68,53
9634,Student_9634,77,56
9635,Student_9635,91,66
9636,Student_9636,83,100
9637,Student_9637,96,91
9638,Student_9638,73,89
9639,Student_9639,77,54
9640,Student_9640,56,68
9641,Student_9641,50,94
9642,Student_9642,89,50
9643,Student_9643,72,75
9644,Student_9644,71,100
9645,Student_9645,72,56
9646,Student_9646,52,100
9647,Student_9647,81,69
9648,Student_9648,58,97
9649,Student_9649,58,74
9650,Student_9650,58,82
9651,Student_9651,92,54
9652,Student_9652,50,61
9653,Student_9653,82,80
9654,Student_9654,66,56
9655,Student_9655,79,60
